review,bigram,n,total
588,ali blames,1,735
588,ali buys,1,735
588,ali can,1,735
588,ali for,1,735
588,ali forgives,1,735
588,ali returns,1,735
588,ali threatens,1,735
588,ali's bike,1,735
588,ali's troubles,1,735
588,all they,1,735
588,although promoted,1,735
588,although the,1,735
588,always quarrel,1,735
588,amateur cast,1,735
588,american people,1,735
588,an amateur,1,735
588,an effort,1,735
588,anatolia town,1,735
588,and advises,1,735
588,and ali,1,735
588,and becomes,1,735
588,and cheesy,1,735
588,and clever,1,735
588,and coloring,1,735
588,and criticizes,1,735
588,and crude,1,735
588,and decides,1,735
588,and gives,1,735
588,and making,1,735
588,and powerful,1,735
588,and praising,1,735
588,and prevents,1,735
588,and the,1,735
588,and there,1,735
588,and we,1,735
588,and when,1,735
588,and with,1,735
588,annoyed by,1,735
588,any claim,1,735
588,apparent reason,1,735
588,apparently because,1,735
588,apprentice stays,1,735
588,are behind,1,735
588,are just,1,735
588,around him,1,735
588,art even,1,735
588,as a,1,735
588,as his,1,735
588,as one,1,735
588,at all,1,735
588,at his,1,735
588,at the,1,735
588,bad things,1,735
588,bank loan,1,735
588,based on,1,735
588,beautiful models,1,735
588,because of,1,735
588,because we,1,735
588,becomes a,1,735
588,becomes drunk,1,735
588,becoming successful,1,735
588,behind the,1,735
588,believing that,1,735
588,better in,1,735
588,bike is,1,735
588,bikinis dancing,1,735
588,blames big,1,735
588,blames the,1,735
588,both vulgar,1,735
588,boys got,1,735
588,boys of,1,735
588,broadcast even,1,735
588,bulletin in,1,735
588,business they,1,735
588,but american,1,735
588,but of,1,735
588,but there,1,735
588,but they,1,735
588,but this,1,735
588,but vulgar,1,735
588,buys a,1,735
588,by just,1,735
588,can even,1,735
588,can laugh,1,735
588,caricature of,1,735
588,cast ice,1,735
588,channel which,1,735
588,cheesy because,1,735
588,cheesy first,1,735
588,cheesy maybe,1,735
588,cinema is,1,735
588,claim to,1,735
588,clever but,1,735
588,clever jokes,1,735
588,coloring agents,1,735
588,comes the,1,735
588,commercial with,1,735
588,companies are,1,735
588,companies he,1,735
588,companies we,1,735
588,confess to,1,735
588,connection jumps,1,735
588,convincing because,1,735
588,course nobody,1,735
588,cream i,1,735
588,cream salesman,1,735
588,cream they,1,735
588,cream to,1,735
588,criticism of,1,735
588,criticizes globalism,1,735
588,cursing so,1,735
588,daily life,1,735
588,dancing around,1,735
588,day his,1,735
588,days when,1,735
588,decides to,1,735
588,dialect his,1,735
588,dialogs and,1,735
588,dialogs never,1,735
588,didactic speech,1,735
588,director doesn't,1,735
588,director markets,1,735
588,do very,1,735
588,doctor that,1,735
588,doesn't show,1,735
588,doing business,1,735
588,dream of,1,735
588,dream turns,1,735
588,dreams of,1,735
588,drink if,1,735
588,drunk one,1,735
588,eating too,1,735
588,effort to,1,735
588,endure this,1,735
588,enough the,1,735
588,enough to,1,735
588,erection in,1,735
588,erection next,1,735
588,even ali's,1,735
588,even sell,1,735
588,even the,1,735
588,every problem,1,735
588,everything is,1,735
588,f k,1,735
588,faces with,1,735
588,fight of,1,735
588,film about,1,735
588,film actually,1,735
588,film as,1,735
588,film insincere,1,735
588,film is,1,735
588,films with,1,735
588,find this,1,735
588,first the,1,735
588,fond of,1,735
588,for 6,1,735
588,for believing,1,735
588,for using,1,735
588,forgives them,1,735
588,found it,1,735
588,freezing ali,1,735
588,freezing when,1,735
588,friends at,1,735
588,from global,1,735
588,from his,1,735
588,funny i,1,735
588,gargantuan wife,1,735
588,gives a,1,735
588,gives ads,1,735
588,global ice,1,735
588,globalism and,1,735
588,good traveling,1,735
588,got sick,1,735
588,had any,1,735
588,had to,1,735
588,happy and,1,735
588,happy end,1,735
588,have a,1,735
588,have accepted,1,735
588,he dreams,1,735
588,he may,1,735
588,he returns,1,735
588,he sees,1,735
588,he still,1,735
588,he wakes,1,735
588,he was,1,735
588,her that,1,735
588,hero and,1,735
588,him about,1,735
588,him ali,1,735
588,him an,1,735
588,him as,1,735
588,him for,1,735
588,him like,1,735
588,him seriously,1,735
588,him suffer,1,735
588,him to,1,735
588,himself becoming,1,735
588,himself with,1,735
588,his apprentice,1,735
588,his dream,1,735
588,his film,1,735
588,his friends,1,735
588,his gargantuan,1,735
588,his job,1,735
588,his lousy,1,735
588,his manhood,1,735
588,his motorbike,1,735
588,his product's,1,735
588,his shorts,1,735
588,his stolen,1,735
588,his table,1,735
588,his value,1,735
588,his ways,1,735
588,his words,1,735
588,home and,1,735
588,home suddenly,1,735
588,hot sahlep,1,735
588,humor are,1,735
588,humor but,1,735
588,humor maybe,1,735
588,husband not,1,735
588,i may,1,735
588,i scream,1,735
588,i'm wrong,1,735
588,if the,1,735
588,if they,1,735
588,if you,1,735
588,in bikinis,1,735
588,in local,1,735
588,in search,1,735
588,in their,1,735
588,in which,1,735
588,insincere and,1,735
588,into a,1,735
588,is actually,1,735
588,is based,1,735
588,is cheesy,1,735
588,is cursing,1,735
588,is found,1,735
588,is it,1,735
588,is more,1,735
588,is nothing,1,735
588,is stolen,1,735
588,is using,1,735
588,is what,1,735
588,it because,1,735
588,it from,1,735
588,it if,1,735
588,it solves,1,735
588,it we,1,735
588,it's the,1,735
588,job apparently,1,735
588,joke twice,1,735
588,jokes at,1,735
588,jokes in,1,735
588,jumps to,1,735
588,just cheesy,1,735
588,just seeing,1,735
588,just understand,1,735
588,k you,1,735
588,kill himself,1,735
588,language and,1,735
588,laugh by,1,735
588,life according,1,735
588,life but,1,735
588,like oriental,1,735
588,little boys,1,735
588,loan to,1,735
588,local dialect,1,735
588,local tv,1,735
588,look promising,1,735
588,lousy bike,1,735
588,make a,1,735
588,make sex,1,735
588,makes this,1,735
588,making so,1,735
588,man's big,1,735
588,manhood meanwhile,1,735
588,many vulgar,1,735
588,marketing methods,1,735
588,markets his,1,735
588,may do,1,735
588,may find,1,735
588,may have,1,735
588,may like,1,735
588,may look,1,735
588,maybe american,1,735
588,maybe i'm,1,735
588,maybe the,1,735
588,meanwhile the,1,735
588,message if,1,735
588,methods of,1,735
588,misbehaving little,1,735
588,models in,1,735
588,moment of,1,735
588,more like,1,735
588,most sincere,1,735
588,motorbike is,1,735
588,motorbike with,1,735
588,mountain orchids,1,735
588,much and,1,735
588,much he,1,735
588,much ice,1,735
588,much of,1,735
588,nagging of,1,735
588,neighbor takes,1,735
588,neighboring villages,1,735
588,never had,1,735
588,never stop,1,735
588,news bulletin,1,735
588,next to,1,735
588,night walk,1,735
588,nightmare he,1,735
588,no apparent,1,735
588,no pressure,1,735
588,no real,1,735
588,nobody takes,1,735
588,nominee for,1,735
588,not a,1,735
588,not clever,1,735
588,not convincing,1,735
588,not enough,1,735
588,not fond,1,735
588,not successful,1,735
588,nothing in,1,735
588,of american,1,735
588,of an,1,735
588,of big,1,735
588,of course,1,735
588,of doing,1,735
588,of frenzy,1,735
588,of global,1,735
588,of globalism,1,735
588,of mountain,1,735
588,of playing,1,735
588,of sincerity,1,735
588,of that,1,735
588,of turkey,1,735
588,old days,1,735
588,old neighbor,1,735
588,old villager,1,735
588,on dialogs,1,735
588,opens with,1,735
588,or an,1,735
588,or to,1,735
588,orchids ali,1,735
588,oriental version,1,735
588,oscars or,1,735
588,part of,1,735
588,people in,1,735
588,people may,1,735
588,people of,1,735
588,pie never,1,735
588,pie style,1,735
588,playing in,1,735
588,plot may,1,735
588,plot opens,1,735
588,poison his,1,735
588,police blames,1,735
588,political message,1,735
588,powdered roots,1,735
588,powerful husband,1,735
588,praising his,1,735
588,prefers to,1,735
588,pressure enough,1,735
588,pressure from,1,735
588,prevents him,1,735
588,problem ali,1,735
588,product's tv,1,735
588,promising in,1,735
588,promoted as,1,735
588,quarrel and,1,735
588,real connection,1,735
588,real criticism,1,735
588,real sahlep,1,735
588,reason is,1,735
588,rejects to,1,735
588,ridicules ali,1,735
588,righteous fight,1,735
588,roots of,1,735
588,sahlep drink,1,735
588,sahlep powdered,1,735
588,salesman in,1,735
588,same marketing,1,735
588,saying f,1,735
588,says he,1,735
588,says we,1,735
588,scream is,1,735
588,search of,1,735
588,second the,1,735
588,see him,1,735
588,see it,1,735
588,see that,1,735
588,see their,1,735
588,seeing a,1,735
588,sees himself,1,735
588,sell hot,1,735
588,selling better,1,735
588,selling ice,1,735
588,sells good,1,735
588,seriously annoyed,1,735
588,sex with,1,735
588,shop selling,1,735
588,shorts and,1,735
588,show much,1,735
588,show us,1,735
588,sick eating,1,735
588,sincere turkish,1,735
588,so many,1,735
588,so much,1,735
588,socialist of,1,735
588,solves every,1,735
588,speech and,1,735
588,stays at,1,735
588,still sells,1,735
588,stole ali's,1,735
588,stolen bike,1,735
588,stolen by,1,735
588,stop to,1,735
588,story telling,1,735
588,story visually,1,735
588,style humor,1,735
588,subject of,1,735
588,successful day,1,735
588,successful in,1,735
588,successful using,1,735
588,suddenly we,1,735
588,suffer that,1,735
588,sweetening and,1,735
588,table a,1,735
588,tavern and,1,735
588,tell the,1,735
588,telling which,1,735
588,that big,1,735
588,that cinema,1,735
588,that he,1,735
588,that his,1,735
588,that much,1,735
588,that part,1,735
588,that they,1,735
588,that you,1,735
588,the big,1,735
588,the crude,1,735
588,the dialogs,1,735
588,the doctor,1,735
588,the dream,1,735
588,the happy,1,735
588,the misbehaving,1,735
588,the most,1,735
588,the nagging,1,735
588,the neighboring,1,735
588,the news,1,735
588,the old,1,735
588,the oscars,1,735
588,the police,1,735
588,the same,1,735
588,the shop,1,735
588,the subject,1,735
588,the thief,1,735
588,the world,1,735
588,theft and,1,735
588,theft but,1,735
588,their daily,1,735
588,their pressure,1,735
588,them and,1,735
588,then you,1,735
588,there comes,1,735
588,there is,1,735
588,there was,1,735
588,they always,1,735
588,they confess,1,735
588,they stole,1,735
588,they were,1,735
588,thief boys,1,735
588,things in,1,735
588,think that,1,735
588,this is,1,735
588,this joke,1,735
588,threatens her,1,735
588,to broadcast,1,735
588,to endure,1,735
588,to have,1,735
588,to him,1,735
588,to his,1,735
588,to kill,1,735
588,to show,1,735
588,to tell,1,735
588,too much,1,735
588,town ali,1,735
588,town gives,1,735
588,traveling ice,1,735
588,traveling the,1,735
588,traveling vendor,1,735
588,treating him,1,735
588,troubles are,1,735
588,turkey is,1,735
588,turkish films,1,735
588,turns into,1,735
588,tv channel,1,735
588,tv commercial,1,735
588,twice or,1,735
588,understand it,1,735
588,understood his,1,735
588,up and,1,735
588,up with,1,735
588,us that,1,735
588,using real,1,735
588,using sweetening,1,735
588,using the,1,735
588,value treating,1,735
588,vendor and,1,735
588,version of,1,735
588,very bad,1,735
588,very successful,1,735
588,villager woman,1,735
588,villages while,1,735
588,visual art,1,735
588,visually everything,1,735
588,vulgar and,1,735
588,vulgar jokes,1,735
588,vulgar language,1,735
588,walk and,1,735
588,wannabe socialist,1,735
588,was no,1,735
588,was selling,1,735
588,way it's,1,735
588,ways of,1,735
588,we actually,1,735
588,we had,1,735
588,we just,1,735
588,we see,1,735
588,were both,1,735
588,western anatolia,1,735
588,what he,1,735
588,when he,1,735
588,when his,1,735
588,when there,1,735
588,which he,1,735
588,which makes,1,735
588,which prefers,1,735
588,while he,1,735
588,while his,1,735
588,who rejects,1,735
588,wife ali,1,735
588,wife is,1,735
588,wife understood,1,735
588,wife wakes,1,735
588,wife who,1,735
588,with an,1,735
588,with beautiful,1,735
588,with global,1,735
588,with him,1,735
588,with poison,1,735
588,with the,1,735
588,woman saying,1,735
588,words the,1,735
588,world faces,1,735
588,wrong maybe,1,735
588,years with,1,735
588,you can,1,735
588,you may,1,735
588,you then,1,735
588,you think,1,735
594,16 now,1,134
594,a beauty,1,134
594,a small,1,134
594,adventures are,1,134
594,and classic,1,134
594,and from,1,134
594,and fun,1,134
594,and i,1,134
594,and i'm,1,134
594,and it's,1,134
594,and let,1,134
594,and lois,1,134
594,and oil,1,134
594,and sound,1,134
594,and targeted,1,134
594,and when,1,134
594,as superman,1,134
594,assumed to,1,134
594,be deadly,1,134
594,beauty with,1,134
594,by the,1,134
594,clark kent,1,134
594,classic these,1,134
594,crew pulled,1,134
594,deadly and,1,134
594,down in,1,134
594,effects and,1,134
594,emerge mole,1,134
594,episodes on,1,134
594,family if,1,134
594,father grew,1,134
594,from the,1,134
594,fun to,1,134
594,get sent,1,134
594,goes to,1,134
594,grew grew,1,134
594,grew up,1,134
594,had episodes,1,134
594,he had,1,134
594,hero when,1,134
594,how timeless,1,134
594,i loved,1,134
594,i'm 16,1,134
594,if you,1,134
594,in the,1,134
594,including this,1,134
594,it just,1,134
594,it's just,1,134
594,it's up,1,134
594,just goes,1,134
594,just so,1,134
594,kent and,1,134
594,kid and,1,134
594,kid he,1,134
594,lane get,1,134
594,let me,1,134
594,little technology,1,134
594,lois lane,1,134
594,loved it,1,134
594,me view,1,134
594,men radioactive,1,134
594,mine and,1,134
594,mine emerge,1,134
594,mole men,1,134
594,movie passing,1,134
594,my father,1,134
594,my hero,1,134
594,now it,1,134
594,off such,1,134
594,oil mine,1,134
594,old style,1,134
594,on vhs,1,134
594,passing them,1,134
594,pulled off,1,134
594,radioactive and,1,134
594,reeves as,1,134
594,reeves was,1,134
594,sent to,1,134
594,show how,1,134
594,small town,1,134
594,so wonderful,1,134
594,sound the,1,134
594,special effects,1,134
594,stop this,1,134
594,style special,1,134
594,such a,1,134
594,such little,1,134
594,superman and,1,134
594,superman to,1,134
594,targeted by,1,134
594,technology george,1,134
594,the crew,1,134
594,the family,1,134
594,the mine,1,134
594,the old,1,134
594,the town,1,134
594,them down,1,134
594,them including,1,134
594,these adventures,1,134
594,this mayhem,1,134
594,this movie,1,134
594,timeless and,1,134
594,to a,1,134
594,to be,1,134
594,to show,1,134
594,to stop,1,134
594,to superman,1,134
594,to view,1,134
594,town assumed,1,134
594,town with,1,134
594,up to,1,134
594,up watching,1,134
594,vhs and,1,134
594,view the,1,134
594,view them,1,134
594,was my,1,134
594,watching george,1,134
594,will and,1,134
594,with and,1,134
594,with such,1,134
594,wonderful and,1,134
594,you will,1,134
599,a film,1,118
599,a love,1,118
599,a splash,1,118
599,a warm,1,118
599,about people,1,118
599,americans the,1,118
599,americans this,1,118
599,an untapped,1,118
599,and blues,1,118
599,and brings,1,118
599,and butterscotch,1,118
599,and delivered,1,118
599,and nia,1,118
599,and present,1,118
599,as well,1,118
599,be african,1,118
599,between lorenz,1,118
599,blues and,1,118
599,bring memories,1,118
599,brings to,1,118
599,butterscotch if,1,118
599,captivating as,1,118
599,centered on,1,118
599,chemistry between,1,118
599,chocolate with,1,118
599,creamy hot,1,118
599,delivered with,1,118
599,depict a,1,118
599,dialogue was,1,118
599,feeling of,1,118
599,film is,1,118
599,film where,1,118
599,films that,1,118
599,guessed i,1,118
599,hadn't guessed,1,118
599,happen to,1,118
599,have watched,1,118
599,honesty it,1,118
599,hot chocolate,1,118
599,i have,1,118
599,i loved,1,118
599,if you,1,118
599,is jazz,1,118
599,is one,1,118
599,is virtually,1,118
599,it is,1,118
599,it was,1,118
599,jazz and,1,118
599,jones over,1,118
599,jones was,1,118
599,kahlua and,1,118
599,line centered,1,118
599,long will,1,118
599,lorenz tate,1,118
599,love story,1,118
599,love the,1,118
599,loved it,1,118
599,market love,1,118
599,memories of,1,118
599,mine the,1,118
599,nia long,1,118
599,nice to,1,118
599,of a,1,118
599,of kahlua,1,118
599,of past,1,118
599,on young,1,118
599,one of,1,118
599,over thirty,1,118
599,past and,1,118
599,people who,1,118
599,present love,1,118
599,professional african,1,118
599,rare films,1,118
599,realistically written,1,118
599,see a,1,118
599,sensuality of,1,118
599,so nice,1,118
599,splash of,1,118
599,story about,1,118
599,story line,1,118
599,tate and,1,118
599,that depict,1,118
599,the chemistry,1,118
599,the dialogue,1,118
599,the feeling,1,118
599,the film,1,118
599,the rare,1,118
599,the sensuality,1,118
599,the story,1,118
599,thirty times,1,118
599,this is,1,118
599,times it,1,118
599,to be,1,118
599,to mine,1,118
599,to see,1,118
599,untapped market,1,118
599,virtually an,1,118
599,visually captivating,1,118
599,warm creamy,1,118
599,was realistically,1,118
599,was so,1,118
599,was visually,1,118
599,watched love,1,118
599,well the,1,118
599,where the,1,118
599,who happen,1,118
599,will bring,1,118
599,with a,1,118
599,with honesty,1,118
599,written and,1,118
599,you hadn't,1,118
599,young professional,1,118
603,3 co,1,288
603,a big,1,288
603,a co,1,288
603,a contest,1,288
603,a new,1,288
603,a perfect,1,288
603,about it's,1,288
